case_file,corpus_side,entity,mention_count,snomed_concept,depth,mapping_status,context_sentence
case_005.txt,B,sciatica,1,,,unmapped,"However, it's important to consider alternative diagnoses such as radiculopathy (due to her history of metabolic syndrome and the radiating nature of the pain), and sciatica (3- Radiated low back pain / lumbosciatica) should be ruled out, especially if there are associated lower back or leg symptoms."
case_005.txt,B,trauma,1,19130008,6,mapped,"Meralgia paresthetica involves compression or trauma to the lateral femoral cutaneous nerve, causing symptoms similar to those described."
case_006.txt,A,dissociation,2,,,unmapped,In the examination there is a clear dissociation with thermoalgesic anesthesia and preservation of arthrokinetic and vibratory.
case_006.txt,A,examination,2,,,unmapped,In the examination there is a clear dissociation with thermoalgesic anesthesia and preservation of arthrokinetic and vibratory.
case_006.txt,A,preservation,2,29284004,7,mapped,In the examination there is a clear dissociation with thermoalgesic anesthesia and preservation of arthrokinetic and vibratory.
case_006.txt,A,reflexes,2,106146005,9,mapped,"Reflexes are normal, neither abolished nor exalted."
case_006.txt,A,anesthesia,1,33653009,10,mapped,In the examination there is a clear dissociation with thermoalgesic anesthesia and preservation of arthrokinetic and vibratory.
case_006.txt,A,arthrokinetic,1,,,unmapped,In the examination there is a clear dissociation with thermoalgesic anesthesia and preservation of arthrokinetic and vibratory.
case_006.txt,A,burning,1,62404004,6,mapped,This year's Neurology section's burning question.
case_006.txt,A,carpal tunnel,1,64630009,17,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,carpus,1,8205005,13,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,conservation,1,385688007,6,mapped,"With all this I believe that the correct answer is 5, that is a syringomyelic lesion, whose initial characteristic is the sensitive dissociation with anesthesia for the thermoalgesic and conservation of the posterior cord."
case_006.txt,A,diabetic,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,diabetic neuropathies,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,distal,1,46053002,6,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,distribution,1,246457009,4,mapped,"The short evolution time (2 weeks), the respect of the lower limbs and the preservation of muscle reflexes make me rule out this response despite the distribution being ""glove-like""."
case_006.txt,A,exaltation,1,47544006,8,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,exploration,1,122458006,9,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,exploratory signs,1,,,unmapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,good control,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,insulin,1,67866001,18,mapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,lesion,1,49755003,3,mapped,"With all this I believe that the correct answer is 5, that is a syringomyelic lesion, whose initial characteristic is the sensitive dissociation with anesthesia for the thermoalgesic and conservation of the posterior cord."
case_006.txt,A,level,1,276625007,4,mapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,lower limbs,1,723158004,12,mapped,"The short evolution time (2 weeks), the respect of the lower limbs and the preservation of muscle reflexes make me rule out this response despite the distribution being ""glove-like""."
case_006.txt,A,lumbar onset,1,,,unmapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,motor symptoms,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,ms,1,258697002,5,mapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,muscle reflexes,1,,,unmapped,"The short evolution time (2 weeks), the respect of the lower limbs and the preservation of muscle reflexes make me rule out this response despite the distribution being ""glove-like""."
case_006.txt,A,neurology,1,,,unmapped,This year's Neurology section's burning question.
case_006.txt,A,normal,1,17621005,6,mapped,"Reflexes are normal, neither abolished nor exalted."
case_006.txt,A,patient,1,116154003,5,mapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,patients,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
case_006.txt,A,peripheral polyneuropathy,1,,,unmapped,"MS and other spinal cord lesions would be accompanied by other exploratory signs such as exaltation of reflexes, for carpal tunnel the exploration exceeds the territory distal to the carpus, and as for answer 1, although there are forms of peripheral polyneuropathy ""pseudosyringomyelic"" they are usually of lumbar onse…"
case_006.txt,A,poor control,1,,,unmapped,"He presents a diabetic patient on insulin treatment with good control (although diabetic neuropathies do not only develop in patients with poor control) with a sensory picture limited to the upper limbs and of short onset time, without motor symptoms or at any other level."
